"","OBJECTID","NAME","start_date","end_date","OID","extract_start","extract_stop","first_extract","last_extract","date","vpdmax"
"result.3349",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230303",7.9431118562397
"result.3350",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230304",11.8644320558254
"result.3351",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230305",17.142344545165
"result.3352",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230306",18.9358693299995
"result.3353",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230307",21.2818239055635
"result.3354",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230308",22.1085641017114
"result.3355",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230309",24.5697247737069
"result.3356",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230310",24.6065263540423
"result.3357",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230311",28.0895481135102
"result.3358",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230312",18.2121825659436
"result.3359",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230313",28.6663674028045
"result.3360",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230314",27.0694725563985
"result.3361",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230315",28.3198650858922
"result.3362",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230316",10.2395529043047
"result.3363",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230317",15.3337126117336
"result.3364",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230318",21.5627559133441
"result.3365",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230319",22.0472107089342
"result.3366",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230320",19.6427635753284
"result.3367",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230321",18.1164998344542
"result.3368",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230322",9.162573782147
"result.3369",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230323",12.6197398605524
"result.3370",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230324",16.9367803253925
"result.3371",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230325",17.8398469707638
"result.3372",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230326",20.6236601768044
"result.3373",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230327",19.9605074847502
"result.3374",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230328",24.4607598867514
"result.3375",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230329",31.2092883287824
"result.3376",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230330",32.0494271250066
"result.3377",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230331",16.5318464857887
"result.3378",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230401",21.1130127790007
"result.3379",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230402",32.7805657386734
"result.3380",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230403",31.7228551654297
"result.3381",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230404",29.7721210948673
"result.3382",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230405",16.7356786193893
"result.3383",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230406",21.2324460154553
"result.3384",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230407",31.8887512670227
"result.3385",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230408",33.709676431917
"result.3386",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230409",35.7750402793574
"result.3387",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230410",42.8831092828391
"result.3388",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230411",55.5429212267181
"result.3389",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230412",54.986506473716
"result.3390",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230413",42.7129851358771
"result.3391",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230414",28.1928356430341
"result.3392",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230415",24.5105505636849
"result.3393",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230416",36.4899841731411
"result.3394",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230417",43.6240536645493
"result.3395",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230418",43.3955098579123
"result.3396",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230419",35.2138353441608
"result.3397",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230420",31.2000463249989
"result.3398",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230421",37.6949906502652
"result.3399",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230422",42.5236249375104
"result.3400",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230423",45.4187058072912
"result.3401",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230424",46.2386250686929
"result.3402",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230425",42.1999020233364
"result.3403",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230426",39.0770179652488
"result.3404",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230427",42.3936526344872
"result.3405",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230428",49.536309678991
"result.3406",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230429",57.272655382546
"result.3407",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230430",58.4739801200199
"result.3408",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230501",63.1731514373477
"result.3409",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230502",49.8179533677772
"result.3410",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230503",40.0065443569194
"result.3411",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230504",35.9378227138287
"result.3412",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230505",26.5006113380547
"result.3413",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230506",28.70600821961
"result.3414",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230507",33.712292620299
"result.3415",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230508",38.3871577318276
"result.3416",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230509",43.5620577095216
"result.3417",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230510",43.8913473088061
"result.3418",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230511",28.679863295026
"result.3419",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230512",40.5324455843063
"result.3420",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230513",49.9688327676607
"result.3421",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230514",53.4843281044775
"result.3422",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230515",54.7053630336773
"result.3423",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230516",56.2574272380598
"result.3424",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230517",57.6679428912699
"result.3425",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230518",50.5495047443193
"result.3426",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230519",49.6260314450635
"result.3427",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230520",37.5470997911325
"result.3428",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230521",48.8591922631154
"result.3429",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230522",55.4462098249558
"result.3430",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230523",56.8191608047321
"result.3431",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230524",59.2432579705
"result.3432",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230525",53.7726362883417
"result.3433",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230526",54.9401998935456
"result.3434",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230527",49.4177439590472
"result.3435",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230528",50.4976447121821
"result.3436",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230529",54.2687429382269
"result.3437",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230530",53.3484450979829
"result.3438",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230531",54.156504459018
"result.3439",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230601",41.2724875727168
"result.3440",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230602",41.6479849516484
"result.3441",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230603",45.5733190635686
"result.3442",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230604",55.3139808160524
"result.3443",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230605",63.3318806723945
"result.3444",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230606",68.8571252679956
"result.3445",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230607",54.4074420773352
"result.3446",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230608",49.3977672751735
"result.3447",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230609",51.3516096875449
"result.3448",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230610",51.6929133531541
"result.3449",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230611",57.6111089862703
"result.3450",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230612",43.1170932102695
"result.3451",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230613",40.1847957199152
"result.3452",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230614",46.5512440694579
"result.3453",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230615",53.0495082769785
"result.3454",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230616",52.4624984659951
"result.3455",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230617",58.8523741793669
"result.3456",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230618",61.5956153711097
"result.3457",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230619",67.1882737265173
"result.3458",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230620",64.3043933513084
"result.3459",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230621",59.3114347461821
"result.3460",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230622",65.5951487112817
"result.3461",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230623",65.1445422618324
"result.3462",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230624",57.2938037566836
"result.3463",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230625",66.7216452757779
"result.3464",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230626",74.479305335834
"result.3465",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230627",77.2065593303797
"result.3466",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230628",71.6558647279464
"result.3467",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230629",64.8714933610166
"result.3468",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230630",67.5288232544936
"result.3469",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230701",74.7436922381361
"result.3470",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230702",82.2161625014426
"result.3471",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230703",84.3853684316219
"result.3472",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230704",86.1384774720565
"result.3473",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230705",77.477054352663
"result.3474",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230706",73.8863489408596
"result.3475",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230707",82.2554433647534
"result.3476",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230708",76.5854683243424
"result.3477",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230709",77.7994245597723
"result.3478",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230710",77.4313381578981
"result.3479",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230711",66.2635228306118
"result.3480",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230712",63.8442186969956
"result.3481",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230713",66.1478562595709
"result.3482",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230714",75.0051407005082
"result.3483",2563,"City of Phoenix","2014-01-01","2023-12-31",1,"2014-01-01","2023-12-31",2014-01-01,2023-12-31,"20230715",83.1947611915106
